"customer_id","contract_type","prefecture","age","age_group","gender","contract_date","plan_type","monthly_fee","fee_category","device_type","network_type","data_usage_gb","usage_category","call_minutes","payment_method","credit_score","family_size","annual_income","income_category","last_login_date","support_contacts","is_active","churn_risk_score","risk_category","customer_segment"
"15177855","法人","神奈川県","45","Age_40s","男性","2020-01-28","スタンダード","6510","Standard_Fee","IoTデバイス","5G","26.3","Standard_Usage","199","コンビニ払い","389","4","11202629","Super_High_Income","2025-06-25","6","true","0.158","Stable_Customer","Mid_Stable"
"42687270","個人","兵庫県","65","Over_60","女性","2021-02-16","エンタープライズ","14047","Premium_Fee","フィーチャーフォン","4G","15.8","Standard_Usage","311","請求書払い","737","3","11570969","Super_High_Income","2025-06-27","7","true","0.109","Stable_Customer","Premium_Stable"
"90125342","個人","兵庫県","60","Over_60","女性","2025-04-13","エンタープライズ","14921","Premium_Fee","フィーチャーフォン","5G","42.7","Heavy_Usage","475","請求書払い","320","5","12234367","Super_High_Income","2025-07-29","5","true","0.027","Stable_Customer","Premium_Stable"
"91368645","個人","神奈川県","77","Over_60","男性","2021-02-04","ベーシック","2152","Low_Fee","フィーチャーフォン","4G","47.6","Heavy_Usage","75","請求書払い","816","2","13560894","Super_High_Income","2025-06-04","14","false","0.846","Super_High_Risk_Customer","Entry_Level"
"44420592","個人","東京都","30","Age_30s","男性","2023-08-28","ベーシック","2554","Low_Fee","フィーチャーフォン","3G","15.8","Standard_Usage","472","請求書払い","642","2","11859037","Super_High_Income","2025-07-30","16","false","0.509","High_Risk_Customer","Entry_Level"
"19951106","個人","愛知県","55","Age_50s","男性","2022-10-19","ベーシック","3528","Standard_Fee","スマートフォン","3G","15.7","Standard_Usage","840","請求書払い","568","2","5199869","Mid_Income","2025-05-30","2","false","0.415","At_Risk_Customer","Entry_Level"
"97582387","法人","静岡県","46","Age_40s","男性","2016-09-22","ベーシック","3860","Standard_Fee","モバイルルーター","5G","39.5","Heavy_Usage","200","口座振替","479","4","10494665","Super_High_Income","2025-06-04","0","false","0.245","Stable_Customer","Entry_Level"
"45590401","法人","愛知県","65","Over_60","男性","2025-01-03","スタンダード","4725","Standard_Fee","モバイルルーター","4G","41.2","Heavy_Usage","303","コンビニ払い","826","6","8033306","High_Income","2025-08-02","0","false","0.948","Super_High_Risk_Customer","Entry_Level"
"43269143","法人","福岡県","59","Age_50s","男性","2018-06-15","プレミアム","11754","Premium_Fee","タブレット","5G","40.1","Heavy_Usage","963","コンビニ払い","439","6","8781088","High_Income","2025-08-14","3","false","0.781","Super_High_Risk_Customer","Premium_At_Risk"
"11630789","法人","愛知県","28","Under_30","男性","2021-05-01","プレミアム","7244","High_Fee","スマートフォン","5G","3.8","Light_Usage","634","口座振替","457","1","3334678","Mid_Income","2025-08-19","0","true","0.93","Super_High_Risk_Customer","Mid_At_Risk"
"34577252","法人","大阪府","25","Under_30","女性","2015-10-25","エンタープライズ","15872","Premium_Fee","IoTデバイス","5G","49.7","Heavy_Usage","521","口座振替","378","2","9899801","High_Income","2025-08-24","8","false","0.361","At_Risk_Customer","Premium_At_Risk"
"32816797","個人","兵庫県","30","Age_30s","女性","2015-11-16","プレミアム","11586","Premium_Fee","スマートフォン","4G","22.6","Standard_Usage","303","クレジットカード","793","5","8244723","High_Income","2025-07-14","19","false","0.403","At_Risk_Customer","Premium_At_Risk"
"29192758","個人","東京都","76","Over_60","女性","2024-12-10","ベーシック","2773","Low_Fee","モバイルルーター","4G","10.3","Standard_Usage","982","クレジットカード","507","5","4782524","Mid_Income","2025-07-02","8","false","0.027","Stable_Customer","Entry_Level"
"90959629","法人","神奈川県","60","Over_60","男性","2017-01-25","エンタープライズ","24951","Premium_Fee","モバイルルーター","3G","49.6","Heavy_Usage","213","口座振替","672","3","6179024","High_Income","2025-08-11","18","false","0.204","Stable_Customer","Premium_Stable"
"53384217","法人","神奈川県","38","Age_30s","女性","2018-02-18","エンタープライズ","19802","Premium_Fee","スマートフォン","5G","39.3","Heavy_Usage","884","請求書払い","734","5","9235781","High_Income","2025-05-31","7","true","0.494","At_Risk_Customer","Premium_At_Risk"
